1393904590,69
1393904591,83
1393904592,89
1393904593,98
1393904594,78
1393904595,47
1393904596,67
1393904597,93
1393904598,49
1393904599,0
1393904600,12
1393904601,43
1393904602,48
1393904603,76
1393904604,64
1393904605,55
1393904606,92
1393904607,45
1393904608,39
1393904609,92
1393904610,72
1393904611,83
1393904612,40
1393904613,96
1393904614,73
1393904615,94
1393904616,75
1393904617,70
1393904618,38
1393904619,14
1393904620,92
1393904621,20
1393904622,24
1393904623,77
1393904624,62
1393904625,42
1393904626,50
1393904627,84
1393904628,74
1393904629,43
1393904630,22
1393904631,42
1393904632,50
1393904633,36
1393904634,29
1393904635,37
1393904636,38
1393904637,96
1393904638,85
1393904639,9
1393904640,68
1393904641,32
1393904642,18
1393904643,12
1393904644,83
1393904645,12
1393904646,89
1393904647,36
1393904648,21
1393904649,41
1393904650,29
1393904651,22
1393904652,13
1393904653,2
1393904654,68
1393904655,77
1393904656,36
1393904657,53
1393904658,27
1393904659,9
1393904660,94
1393904661,42
1393904662,81
1393904663,73
1393904664,28
1393904665,68
1393904666,21
1393904667,25
1393904668,27
1393904669,70
1393904670,50
1393904671,87
1393904672,71
1393904673,67
1393904674,79
1393904675,73
1393904676,49
1393904677,88
1393904678,15
1393904679,26
1393904680,53
1393904681,84
1393904682,34
1393904683,91
1393904684,93
1393904685,31
1393904686,94
1393904687,76
1393904688,31
1393904689,95
1393904690,17
1393904691,58
1393904692,69
1393904693,23
1393904694,5
1393904695,57
1393904696,76
1393904697,11
1393904698,94
1393904699,20
1393904700,38
1393904701,31
1393904702,28
1393904703,87
1393904704,0
1393904705,20
1393904706,70
1393904707,56
1393904708,37
1393904709,26
1393904710,51
1393904711,16
1393904712,28
1393904713,81
1393904714,13
1393904715,90
1393904716,46
1393904717,99
1393904718,46
1393904719,89
1393904720,96
1393904721,13
1393904722,19
1393904723,11
1393904724,23
1393904725,34
1393904726,79
1393904727,51
1393904728,16
1393904729,81
1393904730,23
1393904731,53
1393904732,2
1393904733,13
1393904734,9
1393904735,24
1393904736,37
1393904737,28
1393904738,61
1393904739,80
1393904740,17
1393904741,43
1393904742,1
1393904743,77
1393904744,42
1393904745,52
1393904746,30
1393904747,11
1393904748,38
1393904749,65
1393904750,45
1393904751,34
1393904752,77
1393904753,31
1393904754,69
1393904755,6
1393904756,44
1393904757,67
1393904758,76
1393904759,86
1393904760,5
1393904761,10
1393904762,55
1393904763,98
1393904764,39
1393904765,66
1393904766,20
1393904767,2
1393904768,98
1393904769,82
1393904770,59
1393904771,37
1393904772,14
1393904773,78
1393904774,87
1393904775,13
1393904776,45
1393904777,56
1393904778,34
1393904779,40
1393904780,32
1393904781,99
1393904782,7
1393904783,47
1393904784,97
1393904785,27
1393904786,33
1393904787,39
1393904788,15
1393904789,0
1393904790,7
1393904791,53
1393904792,60
1393904793,99
1393904794,43
1393904795,73
1393904796,69
1393904797,70
1393904798,88
1393904799,70
1393904800,48
1393904801,82
1393904802,31
1393904803,21
1393904804,81
1393904805,34
1393904806,94
1393904807,74
1393904808,17
1393904809,87
1393904810,84
1393904811,60
1393904812,14
1393904813,70
1393904814,67
1393904815,16
1393904816,88
1393904817,20
1393904818,91
1393904819,51
1393904820,23
1393904821,42
1393904822,2
1393904823,46
1393904824,37
1393904825,32
1393904826,54
1393904827,87
1393904828,99
1393904829,41
1393904830,40
1393904831,31
1393904832,76
1393904833,39
1393904834,15
1393904835,68
1393904836,31
1393904837,30
1393904838,51
1393904839,6
1393904840,25
1393904841,90
1393904842,13
1393904843,61
1393904844,92
1393904845,87
1393904846,3
1393904847,19
1393904848,28
1393904849,46
1393904850,8
1393904851,29
1393904852,73
1393904853,88
1393904854,69
1393904855,65
1393904856,59
1393904857,59
1393904858,69
1393904859,32
1393904860,88
1393904861,81
1393904862,34
1393904863,63
1393904864,80
1393904865,49
1393904866,75
1393904867,82
1393904868,54
1393904869,61
1393904870,5
1393904871,72
1393904872,8
1393904873,41
1393904874,59
1393904875,82
1393904876,83
1393904877,24
1393904878,2
1393904879,68
1393904880,25
1393904881,19
1393904882,87
1393904883,24
1393904884,80
1393904885,70
1393904886,46
1393904887,55
1393904888,71
1393904889,34
1393904890,14
1393904891,13
1393904892,33
1393904893,43
1393904894,33
1393904895,53
1393904896,23
1393904897,64
1393904898,76
1393904899,41
1393904900,31
1393904901,11
1393904902,90
1393904903,1
1393904904,33
1393904905,35
1393904906,4
1393904907,97
1393904908,33
1393904909,44
1393904910,48
1393904911,70
1393904912,67
1393904913,50
1393904914,49
1393904915,70
1393904916,8
1393904917,97
1393904918,77
1393904919,95
1393904920,51
1393904921,75
1393904922,30
1393904923,83
1393904924,29
1393904925,58
1393904926,35
1393904927,22
1393904928,84
1393904929,29
1393904930,79
1393904931,44
1393904932,62
1393904933,30
1393904934,70
1393904935,83
1393904936,63
1393904937,93
1393904938,84
1393904939,95
1393904940,66
1393904941,53
1393904942,51
1393904943,37
1393904944,35
1393904945,87
1393904946,47
1393904947,0
1393904948,42
1393904949,79
