1394166915,12
1394166930,20
1394166945,32
1394166960,35
1394166975,24
1394166990,51
1394167005,63
1394167020,26
1394167035,9
1394167050,58
1394167065,68
1394167080,23
1394167095,45
1394167110,56
1394167125,3
1394167140,31
1394167155,3
1394167170,26
1394167185,45
1394167200,9
1394167215,26
1394167230,1
1394167245,76
1394167260,55
1394167275,49
1394167290,28
1394167305,68
1394167320,52
1394167335,19
1394167350,72
1394167365,3
1394167380,11
1394167395,84
1394167410,98
1394167425,85
1394167440,46
1394167455,97
1394167470,4
1394167485,73
1394167500,97
1394167515,50
1394167530,66
1394167545,33
1394167560,45
1394167575,53
1394167590,49
1394167605,49
1394167620,22
1394167635,91
1394167650,7
1394167665,51
1394167680,20
1394167695,53
1394167710,40
1394167725,92
1394167740,96
1394167755,89
1394167770,23
1394167785,74
1394167800,3
1394167815,77
1394167830,3
1394167845,11
1394167860,56
1394167875,64
1394167890,26
1394167905,0
1394167920,95
1394167935,38
1394167950,26
1394167965,7
1394167980,16
1394167995,59
1394168010,58
1394168025,20
1394168040,15
1394168055,61
1394168070,44
1394168085,14
1394168100,70
1394168115,17
1394168130,43
1394168145,64
1394168160,79
1394168175,26
1394168190,73
1394168205,42
1394168220,46
1394168235,21
1394168250,34
1394168265,41
1394168280,20
1394168295,48
1394168310,77
1394168325,19
1394168340,14
1394168355,31
1394168370,29
1394168385,20
1394168400,5
1394168415,84
1394168430,8
1394168445,70
1394168460,47
1394168475,84
1394168490,32
1394168505,9
1394168520,58
1394168535,18
1394168550,7
1394168565,13
1394168580,89
1394168595,29
1394168610,73
1394168625,69
1394168640,19
1394168655,18
1394168670,38
1394168685,50
1394168700,71
1394168715,16
1394168730,98
1394168745,22
1394168760,4
1394168775,15
1394168790,53
1394168805,81
1394168820,56
1394168835,52
1394168850,28
1394168865,68
1394168880,59
1394168895,56
1394168910,48
1394168925,51
1394168940,87
1394168955,65
1394168970,48
1394168985,12
1394169000,70
1394169015,0
1394169030,21
1394169045,34
1394169060,81
1394169075,25
1394169090,22
1394169105,55
1394169120,61
1394169135,55
1394169150,31
1394169165,45
1394169180,68
1394169195,3
1394169210,31
1394169225,57
1394169240,15
1394169255,82
1394169270,8
1394169285,84
1394169300,56
1394169315,4
1394169330,69
1394169345,73
1394169360,21
1394169375,52
1394169390,70
1394169405,92
1394169420,40
1394169435,4
1394169450,78
1394169465,91
1394169480,89
1394169495,82
1394169510,42
1394169525,1
1394169540,77
1394169555,1
1394169570,1
1394169585,70
1394169600,68
1394169615,74
1394169630,13
1394169645,27
1394169660,49
1394169675,50
1394169690,2
1394169705,60
1394169720,78
1394169735,41
1394169750,76
1394169765,90
1394169780,75
1394169795,62
1394169810,42
1394169825,11
1394169840,98
1394169855,5
1394169870,62
1394169885,45
1394169900,30
1394169915,48
1394169930,43
1394169945,73
1394169960,75
1394169975,5
1394169990,30
1394170005,24
1394170020,53
1394170035,20
1394170050,71
1394170065,91
1394170080,11
1394170095,67
1394170110,85
1394170125,96
1394170140,48
1394170155,10
1394170170,32
1394170185,78
1394170200,73
1394170215,65
1394170230,96
1394170245,76
1394170260,35
1394170275,62
1394170290,43
1394170305,44
1394170320,12
1394170335,73
1394170350,52
1394170365,43
1394170380,14
1394170395,54
1394170410,29
1394170425,25
1394170440,53
1394170455,89
1394170470,57
1394170485,75
1394170500,8
1394170515,87
1394170530,52
1394170545,4
1394170560,65
1394170575,32
1394170590,73
1394170605,85
1394170620,8
1394170635,10
1394170650,81
1394170665,71
1394170680,33
1394170695,92
1394170710,46
1394170725,76
1394170740,59
1394170755,40
1394170770,81
1394170785,25
1394170800,52
1394170815,39
1394170830,64
1394170845,0
1394170860,83
1394170875,45
1394170890,33
1394170905,99
1394170920,98
1394170935,32
1394170950,93
1394170965,1
1394170980,64
1394170995,29
1394171010,7
1394171025,6
1394171040,37
1394171055,48
1394171070,28
1394171085,90
1394171100,29
1394171115,72
1394171130,19
1394171145,61
1394171160,37
1394171175,36
1394171190,54
1394171205,84
1394171220,54
1394171235,60
1394171250,12
