1392085190,63
1392085200,37
1392085210,49
1392085220,98
1392085230,35
1392085240,4
1392085250,15
1392085260,16
1392085270,59
1392085280,62
1392085290,16
1392085300,47
1392085310,33
1392085320,30
1392085330,72
1392085340,84
1392085350,12
1392085360,19
1392085370,99
1392085380,4
1392085390,79
1392085400,59
1392085410,88
1392085420,51
1392085430,45
1392085440,72
1392085450,74
1392085460,1
1392085470,50
1392085480,7
1392085490,62
1392085500,81
1392085510,57
1392085520,86
1392085530,79
1392085540,67
1392085550,67
1392085560,45
1392085570,81
1392085580,28
1392085590,73
1392085600,23
1392085610,57
1392085620,9
1392085630,29
1392085640,98
1392085650,48
1392085660,10
1392085670,36
1392085680,0
1392085690,91
1392085700,0
1392085710,5
1392085720,92
1392085730,1
1392085740,14
1392085750,1
1392085760,20
1392085770,73
1392085780,72
1392085790,60
1392085800,19
1392085810,7
1392085820,84
1392085830,63
1392085840,28
1392085850,33
1392085860,55
1392085870,45
1392085880,1
1392085890,60
1392085900,4
1392085910,73
1392085920,69
1392085930,96
1392085940,49
1392085950,3
1392085960,88
1392085970,33
1392085980,36
1392085990,11
1392086000,6
1392086010,69
1392086020,76
1392086030,89
1392086040,93
1392086050,11
1392086060,40
1392086070,77
1392086080,58
1392086090,11
1392086100,92
1392086110,97
1392086120,99
1392086130,62
1392086140,25
1392086150,65
1392086160,13
1392086170,99
1392086180,45
1392086190,35
1392086200,93
1392086210,80
1392086220,21
1392086230,13
1392086240,46
1392086250,6
1392086260,82
1392086270,40
1392086280,11
1392086290,64
1392086300,5
1392086310,53
1392086320,81
1392086330,61
1392086340,92
1392086350,44
1392086360,28
1392086370,56
1392086380,1
1392086390,98
1392086400,43
1392086410,52
1392086420,89
1392086430,94
1392086440,52
1392086450,67
1392086460,63
1392086470,20
1392086480,17
1392086490,86
1392086500,34
1392086510,13
1392086520,87
1392086530,83
1392086540,9
1392086550,84
1392086560,89
1392086570,26
1392086580,53
1392086590,94
1392086600,3
1392086610,26
1392086620,97
1392086630,27
1392086640,88
1392086650,7
1392086660,50
1392086670,89
1392086680,80
1392086690,61
1392086700,66
1392086710,9
1392086720,32
1392086730,88
1392086740,42
1392086750,72
1392086760,71
1392086770,74
1392086780,30
1392086790,81
1392086800,60
1392086810,46
1392086820,38
1392086830,3
1392086840,31
1392086850,18
1392086860,40
1392086870,66
1392086880,81
1392086890,5
1392086900,5
1392086910,14
1392086920,59
1392086930,41
1392086940,14
1392086950,34
1392086960,72
1392086970,29
1392086980,29
1392086990,23
1392087000,95
1392087010,13
1392087020,34
1392087030,93
1392087040,68
1392087050,77
1392087060,14
1392087070,43
1392087080,35
1392087090,16
1392087100,33
1392087110,16
1392087120,15
1392087130,43
1392087140,62
1392087150,18
1392087160,68
1392087170,93
1392087180,24
1392087190,94
1392087200,26
1392087210,42
1392087220,6
1392087230,70
1392087240,77
1392087250,34
1392087260,80
1392087270,45
1392087280,16
1392087290,82
1392087300,61
1392087310,86
1392087320,48
1392087330,28
1392087340,42
1392087350,60
1392087360,52
1392087370,13
1392087380,82
1392087390,84
1392087400,28
1392087410,91
1392087420,60
1392087430,8
1392087440,14
1392087450,5
1392087460,95
1392087470,36
1392087480,29
1392087490,63
1392087500,78
1392087510,12
1392087520,0
1392087530,22
1392087540,27
1392087550,45
1392087560,39
1392087570,81
1392087580,8
1392087590,58
1392087600,64
1392087610,45
1392087620,34
1392087630,0
1392087640,45
1392087650,66
1392087660,16
1392087670,29
1392087680,89
1392087690,96
1392087700,8
1392087710,24
1392087720,36
1392087730,7
1392087740,44
1392087750,71
1392087760,99
1392087770,74
1392087780,89
1392087790,55
1392087800,89
1392087810,20
1392087820,57
1392087830,84
1392087840,27
1392087850,82
1392087860,26
1392087870,33
1392087880,88
1392087890,41
1392087900,58
1392087910,98
1392087920,22
1392087930,8
1392087940,35
1392087950,89
1392087960,78
1392087970,93
1392087980,33
1392087990,21
1392088000,17
1392088010,49
1392088020,14
1392088030,59
1392088040,40
1392088050,43
1392088060,2
1392088070,52
1392088080,38
1392088090,2
1392088100,85
1392088110,30
1392088120,2
1392088130,65
1392088140,21
1392088150,35
1392088160,30
1392088170,66
1392088180,39
1392088190,31
1392088200,71
1392088210,68
1392088220,26
1392088230,18
1392088240,21
1392088250,19
1392088260,60
1392088270,46
1392088280,63
1392088290,94
1392088300,54
1392088310,28
1392088320,49
1392088330,9
1392088340,42
1392088350,28
1392088360,99
1392088370,61
1392088380,14
1392088390,3
1392088400,48
1392088410,20
1392088420,84
1392088430,52
1392088440,80
1392088450,70
1392088460,58
1392088470,34
1392088480,11
1392088490,21
1392088500,13
1392088510,93
1392088520,22
1392088530,74
1392088540,94
1392088550,2
1392088560,79
1392088570,33
1392088580,75
1392088590,25
1392088600,65
1392088610,6
1392088620,50
1392088630,43
1392088640,47
1392088650,20
1392088660,20
1392088670,26
1392088680,14
1392088690,60
1392088700,97
1392088710,46
1392088720,62
1392088730,61
1392088740,50
1392088750,14
1392088760,67
1392088770,66
1392088780,4
1392088790,29
1392088800,63
1392088810,24
1392088820,88
1392088830,43
1392088840,91
1392088850,91
1392088860,12
1392088870,70
1392088880,47
1392088890,69
1392088900,80
1392088910,61
1392088920,62
1392088930,90
1392088940,59
1392088950,48
1392088960,46
1392088970,53
1392088980,73
1392088990,87
1392089000,58
1392089010,85
1392089020,9
1392089030,33
1392089040,28
1392089050,66
1392089060,4
1392089070,36
1392089080,9
1392089090,65
1392089100,17
1392089110,96
1392089120,85
1392089130,33
1392089140,98
1392089150,22
1392089160,0
1392089170,14
1392089180,89
1392089190,95
1392089200,26
1392089210,60
1392089220,72
1392089230,7
1392089240,99
1392089250,4
1392089260,82
1392089270,93
1392089280,21
1392089290,58
1392089300,52
1392089310,88
1392089320,60
1392089330,26
1392089340,11
1392089350,7
1392089360,49
1392089370,13
1392089380,21
1392089390,96
1392089400,73
1392089410,78
1392089420,16
1392089430,4
1392089440,16
1392089450,85
1392089460,63
1392089470,89
1392089480,99
1392089490,14
1392089500,30
1392089510,58
1392089520,65
1392089530,21
1392089540,78
1392089550,1
1392089560,64
1392089570,16
1392089580,38
1392089590,15
1392089600,74
1392089610,24
1392089620,54
1392089630,12
1392089640,91
1392089650,62
1392089660,69
1392089670,27
1392089680,95
1392089690,26
1392089700,50
1392089710,60
1392089720,78
1392089730,45
1392089740,71
1392089750,39
1392089760,73
1392089770,43
1392089780,80
1392089790,11
1392089800,83
1392089810,22
1392089820,27
1392089830,83
1392089840,2
1392089850,3
1392089860,82
1392089870,94
1392089880,48
1392089890,31
1392089900,10
1392089910,39
1392089920,15
1392089930,15
1392089940,36
1392089950,88
1392089960,44
1392089970,76
1392089980,35
1392089990,48
1392090000,66
1392090010,47
1392090020,13
1392090030,51
1392090040,88
1392090050,47
1392090060,25
1392090070,95
1392090080,30
1392090090,91
1392090100,76
1392090110,96
1392090120,11
1392090130,55
1392090140,7
1392090150,90
1392090160,5
1392090170,97
1392090180,59
1392090190,79
1392090200,36
1392090210,29
1392090220,85
1392090230,54
1392090240,9
1392090250,89
1392090260,91
1392090270,82
1392090280,18
1392090290,12
1392090300,26
1392090310,29
1392090320,30
1392090330,74
1392090340,57
1392090350,14
1392090360,78
1392090370,13
1392090380,0
1392090390,27
1392090400,7
1392090410,27
1392090420,73
1392090430,80
1392090440,16
1392090450,37
1392090460,13
1392090470,86
1392090480,43
1392090490,82
1392090500,30
1392090510,46
1392090520,87
1392090530,15
1392090540,98
1392090550,55
1392090560,82
1392090570,86
1392090580,69
1392090590,74
1392090600,93
1392090610,10
1392090620,27
1392090630,44
1392090640,51
1392090650,19
1392090660,78
1392090670,97
1392090680,80
1392090690,5
1392090700,87
1392090710,48
1392090720,86
1392090730,55
1392090740,35
1392090750,98
1392090760,72
1392090770,91
1392090780,59
1392090790,3
1392090800,1
1392090810,16
1392090820,65
1392090830,9
1392090840,89
1392090850,12
1392090860,0
1392090870,77
1392090880,56
1392090890,19
1392090900,18
1392090910,35
1392090920,84
1392090930,96
1392090940,37
1392090950,56
1392090960,26
1392090970,36
1392090980,93
1392090990,90
1392091000,88
1392091010,78
1392091020,17
1392091030,35
1392091040,38
1392091050,89
1392091060,1
1392091070,75
1392091080,36
1392091090,31
1392091100,58
1392091110,91
1392091120,94
1392091130,13
1392091140,94
1392091150,19
1392091160,0
1392091170,13
1392091180,75
1392091190,95
1392091200,53
1392091210,29
1392091220,78
1392091230,62
1392091240,28
1392091250,81
1392091260,45
1392091270,49
1392091280,33
1392091290,87
1392091300,47
1392091310,8
1392091320,38
1392091330,55
1392091340,67
1392091350,86
1392091360,22
1392091370,98
1392091380,72
1392091390,99
1392091400,6
1392091410,64
1392091420,13
1392091430,17
1392091440,13
1392091450,85
1392091460,53
1392091470,11
1392091480,49
1392091490,75
1392091500,82
1392091510,64
1392091520,32
1392091530,1
1392091540,87
1392091550,88
1392091560,27
1392091570,89
1392091580,50
1392091590,13
1392091600,52
1392091610,79
1392091620,16
1392091630,6
1392091640,36
1392091650,69
1392091660,85
1392091670,50
1392091680,26
1392091690,26
1392091700,77
1392091710,69
1392091720,82
1392091730,59
1392091740,85
1392091750,54
1392091760,38
1392091770,93
1392091780,47
1392091790,1
1392091800,14
1392091810,70
1392091820,33
1392091830,47
1392091840,9
1392091850,1
1392091860,2
1392091870,42
1392091880,27
1392091890,42
1392091900,66
1392091910,11
1392091920,60
1392091930,60
1392091940,32
1392091950,11
1392091960,72
1392091970,19
1392091980,22
1392091990,12
1392092000,37
1392092010,62
1392092020,89
1392092030,78
1392092040,30
1392092050,94
1392092060,64
1392092070,73
1392092080,58
1392092090,60
1392092100,70
1392092110,84
1392092120,69
1392092130,23
1392092140,70
1392092150,11
1392092160,17
1392092170,42
1392092180,58
1392092190,67
1392092200,64
1392092210,40
1392092220,59
1392092230,74
1392092240,25
1392092250,19
1392092260,71
1392092270,53
1392092280,22
1392092290,15
1392092300,14
1392092310,87
1392092320,69
1392092330,82
1392092340,22
1392092350,52
1392092360,88
1392092370,21
1392092380,72
1392092390,46
1392092400,99
1392092410,71
1392092420,11
1392092430,10
1392092440,37
1392092450,5
1392092460,30
1392092470,75
1392092480,34
1392092490,32
1392092500,71
1392092510,75
1392092520,96
1392092530,58
1392092540,50
1392092550,11
1392092560,86
1392092570,67
1392092580,54
1392092590,50
1392092600,95
1392092610,40
1392092620,4
1392092630,91
1392092640,49
1392092650,96
1392092660,7
1392092670,7
1392092680,15
1392092690,43
1392092700,20
1392092710,98
1392092720,28
1392092730,12
1392092740,41
1392092750,68
1392092760,95
1392092770,37
1392092780,54
1392092790,42
1392092800,6
1392092810,0
1392092820,41
1392092830,88
1392092840,75
1392092850,61
1392092860,74
1392092870,1
1392092880,70
1392092890,31
1392092900,82
1392092910,41
1392092920,36
1392092930,58
1392092940,10
1392092950,81
1392092960,66
1392092970,93
1392092980,53
1392092990,69
1392093000,57
1392093010,67
1392093020,47
1392093030,21
1392093040,54
1392093050,4
1392093060,94
1392093070,25
1392093080,75
1392093090,97
1392093100,59
1392093110,27
1392093120,85
1392093130,40
1392093140,96
1392093150,36
1392093160,21
1392093170,28
1392093180,11
1392093190,54
1392093200,38
1392093210,17
1392093220,55
1392093230,14
1392093240,18
1392093250,95
1392093260,29
1392093270,8
1392093280,48
1392093290,39
1392093300,29
1392093310,93
1392093320,57
1392093330,18
1392093340,91
1392093350,29
1392093360,70
1392093370,94
1392093380,36
1392093390,48
1392093400,72
1392093410,96
1392093420,37
1392093430,63
1392093440,46
1392093450,54
1392093460,65
1392093470,6
1392093480,18
1392093490,24
1392093500,48
1392093510,26
1392093520,60
1392093530,45
1392093540,91
1392093550,7
1392093560,77
1392093570,20
1392093580,51
1392093590,63
1392093600,66
1392093610,88
1392093620,77
1392093630,78
1392093640,72
1392093650,66
1392093660,51
1392093670,50
1392093680,51
1392093690,43
1392093700,54
1392093710,10
1392093720,51
1392093730,95
1392093740,69
1392093750,78
1392093760,28
1392093770,57
1392093780,21
1392093790,63
1392093800,18
1392093810,89
1392093820,85
1392093830,16
1392093840,30
1392093850,93
1392093860,64
1392093870,24
1392093880,80
1392093890,78
1392093900,28
1392093910,52
1392093920,0
1392093930,41
1392093940,37
1392093950,8
1392093960,34
1392093970,55
1392093980,65
1392093990,76
1392094000,34
1392094010,77
1392094020,3
1392094030,89
1392094040,36
1392094050,36
1392094060,87
1392094070,1
1392094080,44
1392094090,32
1392094100,20
1392094110,24
1392094120,12
1392094130,9
1392094140,18
1392094150,1
1392094160,54
1392094170,46
1392094180,1
1392094190,15
1392094200,10
1392094210,62
1392094220,60
1392094230,48
1392094240,95
1392094250,8
1392094260,7
1392094270,51
1392094280,99
1392094290,69
1392094300,72
1392094310,88
1392094320,44
1392094330,97
1392094340,33
1392094350,59
1392094360,79
1392094370,61
1392094380,83
1392094390,18
1392094400,64
1392094410,88
1392094420,52
1392094430,67
1392094440,13
1392094450,68
1392094460,39
1392094470,62
1392094480,28
1392094490,86
1392094500,80
1392094510,22
1392094520,20
1392094530,8
1392094540,56
1392094550,17
1392094560,11
1392094570,54
1392094580,85
1392094590,44
1392094600,49
1392094610,81
1392094620,57
1392094630,65
1392094640,61
1392094650,76
1392094660,15
1392094670,26
1392094680,69
1392094690,47
1392094700,9
1392094710,35
1392094720,35
1392094730,76
1392094740,4
1392094750,23
1392094760,51
1392094770,60
1392094780,95
1392094790,31
1392094800,9
1392094810,68
1392094820,92
1392094830,73
1392094840,79
1392094850,13
1392094860,53
1392094870,47
1392094880,97
1392094890,75
1392094900,43
1392094910,68
1392094920,22
1392094930,44
1392094940,9
1392094950,54
1392094960,59
1392094970,8
1392094980,82
1392094990,71
1392095000,72
1392095010,5
1392095020,66
1392095030,3
1392095040,27
1392095050,44
1392095060,66
1392095070,97
1392095080,42
1392095090,45
1392095100,76
1392095110,23
1392095120,64
1392095130,62
1392095140,94
1392095150,87
1392095160,1
1392095170,90
1392095180,87
1392095190,98
1392095200,28
1392095210,84
1392095220,28
1392095230,71
1392095240,19
1392095250,61
1392095260,80
1392095270,67
1392095280,7
1392095290,64
1392095300,19
1392095310,7
1392095320,18
1392095330,47
1392095340,73
1392095350,15
1392095360,60
1392095370,48
1392095380,55
1392095390,40
1392095400,35
1392095410,79
1392095420,33
1392095430,98
1392095440,47
1392095450,8
1392095460,0
1392095470,28
1392095480,81
1392095490,93
1392095500,62
1392095510,76
1392095520,46
1392095530,98
1392095540,62
1392095550,5
1392095560,13
1392095570,39
1392095580,64
1392095590,7
1392095600,77
1392095610,29
1392095620,3
1392095630,52
1392095640,89
1392095650,40
1392095660,73
1392095670,44
1392095680,9
1392095690,45
1392095700,24
1392095710,4
1392095720,25
1392095730,8
1392095740,5
1392095750,90
1392095760,29
1392095770,92
1392095780,29
1392095790,37
1392095800,92
1392095810,77
1392095820,72
1392095830,62
1392095840,58
1392095850,57
1392095860,1
1392095870,94
1392095880,52
1392095890,15
1392095900,86
1392095910,54
1392095920,46
1392095930,49
1392095940,60
1392095950,40
1392095960,23
1392095970,29
1392095980,63
1392095990,66
1392096000,10
1392096010,27
1392096020,47
1392096030,92
1392096040,20
1392096050,96
1392096060,50
1392096070,94
1392096080,84
1392096090,56
1392096100,20
1392096110,33
1392096120,75
1392096130,89
1392096140,98
1392096150,75
1392096160,85
1392096170,6
1392096180,11
1392096190,47
1392096200,47
1392096210,11
1392096220,12
1392096230,59
1392096240,26
1392096250,56
1392096260,63
1392096270,5
1392096280,8
1392096290,74
1392096300,81
1392096310,83
1392096320,74
1392096330,57
1392096340,53
1392096350,32
1392096360,33
1392096370,87
1392096380,16
1392096390,24
1392096400,1
1392096410,83
1392096420,61
1392096430,15
1392096440,24
1392096450,45
1392096460,46
1392096470,58
1392096480,89
1392096490,20
1392096500,83
1392096510,31
1392096520,71
1392096530,72
1392096540,22
1392096550,30
1392096560,5
1392096570,47
1392096580,87
1392096590,86
1392096600,70
1392096610,10
1392096620,1
1392096630,6
1392096640,45
1392096650,25
1392096660,9
1392096670,49
1392096680,6
1392096690,43
1392096700,22
1392096710,88
1392096720,30
1392096730,25
1392096740,78
1392096750,48
1392096760,26
1392096770,6
1392096780,39
1392096790,29
1392096800,51
1392096810,68
1392096820,63
1392096830,39
1392096840,84
1392096850,41
1392096860,4
1392096870,56
1392096880,0
1392096890,94
1392096900,75
1392096910,35
1392096920,74
1392096930,69
1392096940,38
1392096950,0
1392096960,13
1392096970,94
1392096980,20
1392096990,46
1392097000,36
1392097010,37
1392097020,84
1392097030,71
1392097040,19
1392097050,21
1392097060,51
1392097070,58
1392097080,64
1392097090,13
1392097100,41
1392097110,32
1392097120,89
1392097130,70
1392097140,18
1392097150,90
1392097160,98
1392097170,1
1392097180,64
1392097190,47
1392097200,78
1392097210,40
1392097220,98
1392097230,63
1392097240,88
1392097250,49
1392097260,81
1392097270,94
1392097280,51
1392097290,46
1392097300,26
1392097310,80
1392097320,85
1392097330,94
1392097340,29
1392097350,31
1392097360,49
1392097370,14
1392097380,50
1392097390,3
1392097400,11
1392097410,1
1392097420,73
1392097430,56
1392097440,16
1392097450,51
1392097460,37
1392097470,65
1392097480,31
1392097490,79
1392097500,86
1392097510,39
1392097520,64
1392097530,82
1392097540,49
1392097550,38
1392097560,5
1392097570,79
1392097580,98
1392097590,83
1392097600,10
1392097610,10
1392097620,30
1392097630,23
1392097640,96
1392097650,25
1392097660,36
1392097670,43
1392097680,19
1392097690,91
1392097700,82
1392097710,17
1392097720,43
1392097730,51
1392097740,21
1392097750,37
1392097760,67
1392097770,91
1392097780,26
1392097790,24
1392097800,90
1392097810,20
1392097820,68
1392097830,86
1392097840,82
1392097850,65
1392097860,95
1392097870,81
1392097880,20
1392097890,15
1392097900,40
1392097910,84
1392097920,77
1392097930,19
1392097940,60
1392097950,59
1392097960,71
1392097970,17
1392097980,46
1392097990,68
1392098000,25
1392098010,78
1392098020,83
1392098030,13
1392098040,86
1392098050,88
1392098060,82
1392098070,15
1392098080,44
1392098090,31
1392098100,74
1392098110,20
1392098120,99
1392098130,72
1392098140,41
1392098150,69
1392098160,34
1392098170,94
1392098180,28
1392098190,66
1392098200,16
1392098210,95
1392098220,43
1392098230,97
1392098240,73
1392098250,49
1392098260,27
1392098270,83
1392098280,88
1392098290,36
1392098300,65
1392098310,33
1392098320,81
1392098330,29
1392098340,57
1392098350,96
1392098360,61
1392098370,69
1392098380,94
1392098390,99
1392098400,6
1392098410,79
1392098420,64
1392098430,84
1392098440,21
1392098450,55
1392098460,45
1392098470,26
1392098480,19
1392098490,26
1392098500,3
1392098510,70
1392098520,29
1392098530,3
1392098540,59
1392098550,8
1392098560,91
1392098570,17
1392098580,2
1392098590,73
1392098600,81
1392098610,48
1392098620,17
1392098630,24
1392098640,25
1392098650,41
1392098660,62
1392098670,56
1392098680,96
1392098690,31
1392098700,95
1392098710,57
1392098720,2
1392098730,88
1392098740,78
1392098750,5
1392098760,64
1392098770,3
1392098780,12
1392098790,42
1392098800,2
1392098810,14
1392098820,13
1392098830,92
1392098840,38
1392098850,28
1392098860,82
1392098870,17
1392098880,76
1392098890,73
1392098900,14
1392098910,59
1392098920,11
1392098930,55
1392098940,73
1392098950,96
1392098960,79
1392098970,8
1392098980,31
1392098990,63
1392099000,90
1392099010,2
1392099020,11
1392099030,58
1392099040,30
1392099050,62
1392099060,92
1392099070,63
1392099080,73
1392099090,62
1392099100,75
1392099110,12
1392099120,25
1392099130,97
1392099140,88
1392099150,94
1392099160,79
1392099170,23
1392099180,69
1392099190,49
1392099200,94
1392099210,22
1392099220,73
1392099230,3
1392099240,75
1392099250,56
1392099260,33
1392099270,1
1392099280,53
1392099290,28
1392099300,12
1392099310,55
1392099320,63
1392099330,65
1392099340,71
1392099350,61
1392099360,81
1392099370,53
1392099380,95
1392099390,24
1392099400,98
1392099410,20
1392099420,55
1392099430,32
1392099440,46
1392099450,9
1392099460,93
1392099470,17
1392099480,55
1392099490,67
1392099500,56
1392099510,6
1392099520,11
1392099530,29
1392099540,5
1392099550,54
1392099560,51
1392099570,51
1392099580,48
1392099590,13
1392099600,51
1392099610,32
1392099620,7
1392099630,43
1392099640,60
1392099650,66
1392099660,40
1392099670,86
1392099680,26
1392099690,88
1392099700,45
1392099710,54
1392099720,39
1392099730,33
1392099740,11
1392099750,94
1392099760,52
1392099770,69
1392099780,24
1392099790,1
1392099800,10
1392099810,40
1392099820,24
1392099830,24
1392099840,76
1392099850,17
1392099860,31
1392099870,25
1392099880,69
1392099890,87
1392099900,69
1392099910,81
1392099920,59
1392099930,90
1392099940,25
1392099950,69
1392099960,67
1392099970,33
1392099980,80
1392099990,44
